BARNM	NNP
BARNS	NNP
BARNSLI	NNP
BAS	NN
BASJN	NNP
BAW	VB
BAWAR	NNP
BAWT	JJ
BAWZNI	IN
BAXRWNH	RB
BBLI	NNP
BBQFH	RB
BBRKW	NNP
BCD	IN
BCL	NN
BD	NN
BDI	NNT
BDIDWTW	NN
BDIEBD	RB
BDIQH	NN
BDIQT	NNT
BDIQWT	NNT
BDIWQ	MOD
BDIXH	NN
BDLNI	JJ
BDLNIT	JJ
BDQ	VB
BDQNW	VB
BDQW	VB
BDRIAN	NNP
BDRNINW	NN
BDWMH	IN
BEBWR	IN
BECLTIIM	RB
BECM	RB
BED	IN
BEIH	NN
BEIIH	NN
BEIIT	NNT
BEIITH	NN
BEIITI	JJ
BEIITIIM	JJ
BEIITIWT	NN
BEIITM	NN
BEIJH	NN
BEIJT	NNT
BEIJWT	NNT
BEINH	RB
BEINI	IN
BEIQR	MOD
BEIT	NNT
BEIWT	NN
BEJ	VB
BEJW	VB
BEL	NNT
BELH	NN
BELI	NNT
BELIH	NN
BELIHM	NN
BELIL	MOD
BELIM	NN
BELT	NNT
BELWT	NNT
BELWTW	NN
BEQBWT	IN
BEQBWTI	IN
BEQIPIN	RB
BERK	MOD
BERNWT	RB
BET	NN
BEUM	NN
BEWD	IN
BF	NNP
BFBIL	IN
BFETW	RB
BFL	IN
BFMIM	NN
BFR	NNT
BFWRH	NN
BFWRTH	NN
BGD	VB
BGDAD	NNP
BGDD	NNP
BGDIM	NN
BGDR	IN
BGDTI	VB
BGDWL	RB
BGIDH	NN
BGIN	IN
BGLL	IN
BGNWT	IN
BGR	VB
BGRWT	NN
BGUC	NNP
BHDGFH	RB
BHEDR	IN
BHFWWAH	IN
BHIR	JJ
BHIRIM	JJ
BHIRWT	NN
BHKRX	RB
BHLH	NN
BHMFK	IN
BHQDM	RB
BHRBH	MOD
BHSTMK	IN
BHTAM	IN
BHTIIXSWT	IN
BHTXFB	IN
BHXLJ	RB
BI	NNP
BI.	NNP
BIALIQ	NNP
BIB	NNT
BIBI	NNP
BIBIM	NN
BIBLIWGRAPIT	JJ
BICE	VB
BICEH	VB
BICEW	VB
BICI	NNT
BICIM	NN
BICWE	NNT
BICWEI	NNT
BICWEN	NN
BICWEW	NN
BICWR	NNT
BIDI	IN
BIDWD	NN
BIDWR	NN
BIDWRIWT	JJ
BIEWR	NNT
BIGWD	NN
BIGWN	NNP
BIGZ	NNP
BIH	RB
BIHMUF	NN
BIHUD	NN
BIHUS	NN
BIHUX	NN
BIIJS	NNP
BIILIN	NNP
BIIM	VB
BIINIF	NNP
BIIQR	NNP
BIIRWT	NNP
BIJA	VB
BIJAH	VB
BIJAW	VB
BIJAWN	NN
BIJLH	VB
BIJLNW	VB
BIJLW	VB
BIJRN	NNP
BIJWI	NN
BIJWII	NNT
BIJWIIM	NN
BIJWL	NNT
BIJWLW	NN
BIJWN	NNP
BIJWX	NN
BIJWXI	NNT
BIJXWN	NN
BIJXWNI	JJ
BIJXWNM	NN
BIJXWNW	NN
BIKRW	VB
BIL	NNP
BILH	VB
BILIWNI	CDT
BILWI	NN
BILWII	NNT
BIMAI	NN
BIMH	NN
BIMT	NNT
BIMWI	NNT
BIMWIM	NN
BIMWT	NN
BIN	IN
BINI	IN
BINIIM	NN
BINLAWMI	JJ
BINTIIM	RB
BINW	NNP
BINWI	NN
BINWNI	JJ
BINWNIT	JJ
BIQF	VB
BIQFH	VB
BIQFTI	VB
BIQFW	VB
BIQR	VB
BIQRNW	VB
BIQWF	NN
BIQWR	NN
BIQWRIM	NN
BIQWRT	NN
BIQWRTI	JJ
BIQWRTIT	JJ
BIQWRTW	NN
BIQWRW	NN
BIQWRWT	NNT
BIR	NNP
BIRD	NNP
BIRDSLI	NNP
BIRH	NN
BIRNDRH	NNP
BIRQNAW	NNP
BIRT	NNT
BIRWR	NN
BIRWRIM	NN
BIRWT	NNT
BISS	VB
BIT	NNT
BITH	NN
BITI	JJ
BITIIM	JJ
BITIWT	NN
BITM	NN
BITN	NN
BITUR	NNP
BITURI	JJ
BITURIWT	JJ
BITW	NN
BITWR	NN
BIUL	JJ
BIUX	NN
BIWB	NN
BIWGRPIIM	JJ
BIWKIMI	JJ
BIWLWGIH	NN
BIWN	NN
BIWRWQRJ	NN
BIWRWQRJIH	NN
BIWRWQRJIM	NN
BIWRWQRJIT	JJ
BIWTR	MOD
BIXD	RB
BIXS	IN
BIZARIT	JJ
BIZBWZ	NN
BJIXWT	NN
BJIXWTI	JJ
BJIXWTIIM	JJ
BJLH	VB
BJRM	IN
BJWI	NN
BJWN	NN
BJWX	VB
BJWXH	JJ
BJWXIM	VB
BJWXWT	JJ
BJX	RB
BJXWN	NN
BJXWNH	NN
BK	NNP
BKDI	RB
BKI	NN
BKIIH	NN
BKIR	JJ
BKIRH	JJ
BKIRI	NNT
BKIRIM	JJ
BKIRWT	JJ
BKLL	MOD
BKR	NNP
BKWRH	NN
BL	RB
BLA	IN
BLAI	NN
BLAQMN	NNP
BLBD	MOD
BLBWL	NN
BLEA	NNP
BLEDI	IN
BLEDIT	RB
BLEDIWT	JJ
BLFIM	NN
BLFR	NNP
BLGAN	NN
BLGIH	NNP
BLGIM	NN
BLGIT	JJ
BLGRAD	NNP
BLGRD	NNP
BLI	IN
BLIIND	NN
BLILH	NN
BLIMT	NNT
BLINQWB	NNP
BLIT	IN
BLJH	NNP
BLJMN	NNP
BLJW	VB
BLM	NNT
BLMIM	NN
BLNIGRD	NNP
BLPWR	NNP
BLQBWRN	NNP
BLS	NNP
BLTI	MOD
BLUL	NNP
BLW	NN
BLWBFJIIN	NNP
BLWM	NNP
BLWMH	NNP
BLWMNJL	NNP
BLWMPILD	NNP
BLWNIM	NN
BLWWIW	NNP
BMAI	NN
BMAIM	NN
BMEJ	RB
BMFK	IN
BMH	NN
BMHLK	IN
BMHRH	RB
BMIFRIN	RB
BMIWXD	MOD
BMPWRF	RB
BMQBIL	IN
BMQRH	RB
BMQWM	IN
BMRWKZ	RB
BMSGRT	IN
BMW	IN
BN	NNT
BNBNIFTI	NNP
BNDWRI	NNP
BNGAL	NNP
BNGQWQ	NNP
BNH	NN
BNI	NNT
BNIGWD	IN
BNIHM	NN
BNIIH	NN
BNIIN	NNT
BNIINI	NNT
BNIINIM	NN
BNIIT	NNT
BNIMIN	NNP
BNIN	NN
BNIW	NN
BNJWB	NNP
BNM	NN
BNQ	NN
BNQAIT	JJ
BNQAWT	NN
BNQIM	NN
BNQS	NNP
BNW	NN
BNWI	VB
BNWIH	VB
BNWIIM	JJ
BNWSP	IN
BNWT	NN
BNWTIHM	NN
BNWTIHN	NN
BNWTIW	NN
BNWX	RB
BNZN	NN
BPIRWF	RB
BPNI	IN
BPRJ	MOD
BPWMBI	RB
BQ	NNP
BQBWQ	NNT
BQBWQI	NNT
BQBWQIM	NN
BQEH	NN
BQFH	NN
BQFR	IN
BQFT	NNT
BQFTN	NN
BQFTW	NN
BQFWT	NN
BQFWTIHM	NN
BQIAIH	NN
BQNAAR	NNP
BQRB	IN
BQRH	NN
BQRWB	RB
BQWFI	RB
BR	NNP
BRAD	NNP
BRADPWRD	NNP
BRAF	RB
BRAFIT	RB
BRAFWNH	RB
BRANDJ	NNP
BRAWNING	NNP
BRBF	NNP
BRBRH	NNP
BRBRX	NNP
BRBWR	NN
BRCLWNH	NNP
BRD	NNP
BRHUM	NNP
BRI	JJ
BRIAH	JJ
BRIAIM	JJ
BRIAN	NNP
BRIAWT	NN
BRIAWTI	JJ
BRIHUM	NNP
BRIIJMN	NNP
BRIIJWN	NNP
BRIJI	JJ
BRIJIIM	JJ
BRIJIM	NN
BRIJIT	JJ
BRIJNIH	NNP
BRIKT	NNT
BRIKWT	NN
BRIRH	NN
BRISJWL	NNP
BRISL	NNP
BRIT	NN
BRITH	NN
BRIWN	NN
BRIWNIM	NN
BRIWNWT	NN
BRIXH	NN
BRIXT	NNT
BRKH	NN
BRKIH	NN
BRKTI	VB
BRKTW	NN
BRKWT	NN
BRL	NNP
BRLIN	NNP
BRLINAIT	JJ
BRMN	NNP
BRNADJ	NNP
BRNAR	NNP
BRNE	NNP
BRNZWN	NNP
BRQ	NNP
BRQIN	NNP
BRQT	NNP
BRQW	NNP
BRQWBIC	NNP
BRSLB	NNP
BRWDI	NNP
BRWJW	NN
BRWK	NNP
BRWM	NN
BRWMIC	NNP
BRWMPILD	NNP
BRWN	NN
BRWNW	NNP
BRWNZH	NN
BRWQLIN	NNP
BRWR	JJ
BRWRH	JJ
BRWRIM	JJ
BRWRWT	JJ
BRXH	VB
BRZ	NN
BRZI	NNT
BRZILI	NNP
BRZL	NN
BRZLIWT	NN
BS	NNP
BSIS	NN
BSISH	NN
BSISI	NNT
BSISIHM	NN
BSISIIM	JJ
BSISIT	JJ
BSISIWT	JJ
BSISW	NN
BSIWNI	NNP
BSWP	RB
BT	NNT
BTH	NN
BTI	NNT
BTIHM	NN
BTIM	NN
BTMWRH	IN
BTWK	IN
BTWLI	NNT
BTWLIM	NN
BTWR	IN
BTXILH	RB
BWA	NNT
BWAH	NN
BWAI	VB
BWAKH	NN
BWAM	NN
BWAN	NN
BWAW	NN
BWBH	NN
BWBWT	NN
BWBWTIH	NN
BWC	NNP
BWCE	VB
BWCEH	VB
BWCEW	VB
BWDAPFJ	NNP
BWDD	JJ
BWDDH	JJ
BWDDIM	NN
BWDDWT	JJ
BWDHISJIT	JJ
BWDPFJ	NNP
BWDQ	VB
BWDQIM	VB
BWDQT	VB
BWER	JJ
BWERT	VB
BWEWT	NN
BWEZ	NNP
BWF	NNP
BWFWWIC	NNP
BWGIN	NNP
BWGR	NNT
BWGRI	JJT
BWGRT	NNT
BWGRWT	JJ
BWHDNH	NNP
BWHQ	JJ
BWHQIM	JJ
BWHW	NN
BWHZ	NNP
BWJH	JJ
BWJL	NNP
BWJLH	VB
BWJLW	VB
BWJNAI	NN
BWJWT	NN
BWKWM	NNP
BWL	NN
BWLE	VB
BWLEWT	VB
BWLGRI	JJ
BWLGRIH	NNP
BWLJ	JJ
BWLJIM	JJ
BWLJT	JJ
BWLM	VB
BWLS	NNP
BWLWNIH	NNP
BWN	NNP
BWNDSLIGH	NNP
BWNH	NN
BWQ	NNP
BWQARFJ	NNP
BWQE	VB
BWQEWT	VB
BWQR	NN
BWQRFJ	NNP
BWR	NNT
BWRA	NN
BWRH	NNP
BWRIS	NNP
BWRLI	NNP
BWRMH	NNP
BWRMZI	JJ
BWRMZIM	JJ
BWRR	NN
BWRRIM	NN
BWRRWT	NN
BWRSH	NN
BWRSWT	NN
BWRX	VB
BWRXS	NNP
BWSIM	NN
BWSJWN	NNP
BWSRIWTW	NN
BWTIW	ZVL
BWWDAI	RB
BWXN	VB
BWXNIM	VB
BWXR	VB
BWXRI	NNT
BWXRIM	NN
BWZ	NN
BWZR	NNP
BXFAI	RB
BXINH	NN
BXINT	NNT
BXINTH	NN
BXINTM	NN
BXINTNW	NN
BXINTW	NN
BXINWT	NN
BXIRH	NN
BXIRT	NNT
BXIRTH	NN
BXIRTM	NN
BXIRTW	NN
BXIRWT	NN
BXN	VB
BXR	VB
BXRH	VB
BXRIIN	NNP
BXRW	VB
BXWR	NN
BXWRIM	NN
BZBWZ	NNT
BZBZNIT	JJ
BZKWT	IN
BZMNW	RB
BZQ	NNP
BZRNW	NNP
C.	NNP
CACA	NN
CACAI	NNT
CADQ	NNP
CALX	NNP
CARLJWN	NNP
CATM	NN
CATN	NN
CAWFSQW	NNP
CBA	NN
CBAI	JJ
CBAIIM	JJ
CBAIT	JJ
CBAIWT	JJ
CBAWT	NNT
CBE	NN
CBEH	VB
CBEI	NNT
CBEIM	NN
CBEW	NN
CBEWNI	JJ
CBEWNIIM	JJ
CBEWNIT	JJ
CBEWNIWT	NN
CBI	NNP
CBIEH	NN
CBIET	NNT
CBIETW	NN
CBINSQH	NNP
CBIWN	NN
CBR	VB
CBWE	JJ
CBWEIM	JJ
CBWRIIM	JJ
CCIM	VB
CCW	VB
CD	NN
CDDIM	NN
CDDIT	JJ
CDI	NNT
CDIM	VB
CDM	NN
CDN	NN
CDNW	NN
CDQ	NN
CDQH	NN
CDQT	NNT
CDUL	NNP
CDW	NN
CECWE	NN
CED	NN
CEDI	NNT
CEDIH	NN
CEDIHM	NN
CEDIM	NN
CEDT	NNT
CEDW	NN
CEIPIM	NN
CEIR	JJ
CEIRH	JJ
CEIRIM	NN
CEIRINW	NN
CEIRWT	JJ
CEQ	VB
CEQN	JJ
CEQNIT	JJ
CEQNIWT	JJ
CER	NN
CH	NNP
CHBHB	JJ
CHRIIM	NN
CHRIM	NN
CHUL	NNP
CHWB	NN
CHWBIM	JJ
CIBWR	NN
CIBWRI	JJ
CIBWRIIM	JJ
CIBWRIT	JJ
CIBWRIWT	JJ
CID	NNT
CIDDW	VB
CIDW	NN
CIDWQ	NN
CIGLHAWZ	NNP
CIIDIM	NN
CIIN	VB
CIINH	VB
CIINI	NNP
CIINT	VB
CIINW	VB
CIIR	NN
CIIRIM	NN
CIIT	VB
CIJJ	VB
CIJWJ	NNT
CIJWJIM	NN
CILCL	VB
CILWMI	NNT
CILWMIM	NN
CIMCM	VB
CIMQ	VB
CIMRIM	NN
CINI	JJ
CINIT	JJ
CINWRWT	NNT
CIPIIH	NN
CIPIWT	NN
CIPW	VB
CIPWI	NN
CIPWR	NNT
CIPWRH	NNP
CIR	NN
CIRI	NNT
CIRIH	NN
CIRIM	NN
CIRP	VB
CIRWP	NN
CIRWPH	NN
CIWD	NN
CIWN	NNP
CIWNI	JJ
CIWNIIM	JJ
CIWNIM	JJ
CIWNIT	JJ
CIWNWT	NN
CIWR	NN
CIWRIM	NN
CIWRIT	JJ
CIWW	VB
CIWWTH	VB
CKIH	NNP
CKWB	NNP
CKWSLWBQIH	NNP
CL	NN
CLBINSN	NNP
CLE	NN
CLH	NN
CLIINIM	NN
CLIL	NN
CLILH	NN
CLLIM	NN
CLMIM	NN
CLSI	NNP
CLSIWS	NNP
CLWLH	JJ
CLXT	NN
CMAI	JJT
CMAIM	JJ
CMCMW	VB
CMCWM	NN
CMCWMIM	NN
CMDIM	NN
CMDN	NN
CMITWT	NN
CMIXH	NN
CMR	NN
CMRT	NN
CMW	NNP
CMWD	JJ
CMWDH	JJ
CMWDT	JJT
CMWDWT	VB
CMX	VB
CMXI	NNT
CMXIH	NN
CMXIIH	NN
CMXIIT	NNT
CMXIM	NN
CMXW	VB
CNCNT	NNT
CNCNWT	NN
CNE	NN
CNIEWT	NN
CNRT	NN
CNWE	JJ
CNWEH	JJ
CNWEIM	JJ
CNWEWT	JJ
CNZWRH	NN
CPCPH	NN
CPCPWT	NN
CPH	VB
CPI	NN
CPIIH	NN
CPIR	NNP
CPIRT	NNT
CPIRWT	NN
CPRIRIM	NNP
CPT	NNP
CPW	VB
CPWI	JJ
CPWIH	JJ
CPWIIM	VB
CPWIWT	VB
CPWN	NN
CPWNH	NN
CPWNIT	RB
CPWNIWT	JJ
CPWPH	JJ
CQIM	NN
CR	VB
CRH	JJ
CRIK	VB
CRIKH	VB
CRIKIM	VB
CRIKWT	VB
CRIM	JJ
CRIPWNIM	NN
CRKI	NNT
CRKIH	NN
CRKIHM	NN
CRKIM	NN
CRKIW	NN
CRKN	NN
CRKNI	NNT
CRKNIM	NN
CRKNIT	NN
CRKNIWT	NN
CRKNWT	NN
CRLJWN	NNP
CRLSJWN	NNP
CRNR	NNP
CRPT	NNP
CRPTI	JJ
CRPTIIM	JJ
CRPTIM	NN
CRPTIT	JJ
CRPTIWT	NN
CRW	VB
CRWP	JJ
CRWRH	JJ
CRWRWT	NN
CRWT	NN
CW	NN
CWBET	VB
CWBR	VB
CWBRT	VB
CWDQ	VB
CWDQT	JJ
CWEDIM	VB
CWEDT	VB
CWENIM	NN
CWEQIM	VB
CWER	NN
CWIIN	VB
CWIN	VB
CWINH	VB
CWJJ	VB
CWJJW	VB
CWLET	VB
CWLMW	VB
CWMCMW	VB
CWMT	NNT
CWMX	NN
CWPH	VB
CWPIM	NN
CWPN	VB
CWPR	NN
CWPRI	NNT
CWPRIM	NN
CWQR	NNP
CWR	NNP
CWRBT	JJ
CWRH	NN
CWRK	NN
CWRKI	NNT
CWRKIM	VB
CWRP	VB
CWRPW	VB
CWRT	NNT
CWRTH	NN
CWRTW	NN
CWRWT	NN
CWWT	NN
CWWTI	NNT
CWWTIM	NN
CWWTW	NN
CWWXIM	VB
CWWXWT	NN
CWXQIM	VB
CXI	NNP
CXQ	VB
CXQWQW	NN
CXWQ	NN
CZNH	NNP
D	NN
DA	NNP
DABL	NNP
DACH	NNP
DAG	VB
DAGH	NN
DAGLS	NNP
DAL	NNP
DALAS	NNP
DALDH	NNP
DANDI	NNP
DANPRMLIN	NNP
DAQWWRT	NNP
DARN	NNP
DAWS	NNP
DAZ	MOD
DB	NNP
DBEI	NNP
DBIQ	JJ
DBQ	NN
DBQI	NNT
DBQIM	NN
DBQIT	NN
DBQW	VB
DBR	NN
DBRI	NNT
DBRIH	NN
DBRIHM	NN
DBRII	NN
DBRIM	NN
DBRIW	NN
DBRW	NN
DBWRH	NNP
DCMBR	NNP
DDI	NNP
DEH	NN
DEIM	NN
DEKH	VB
DET	NNT
DETH	NN
DETI	NN
DETKM	NN
DETM	NN
DETW	NN
DEWT	NN
DFA	NN
DGF	NN
DGL	NN
DGLIM	NN
DGLW	VB
DGM	NN
DGMI	NNT
DGMIM	NN
DGWL	JJ
DH	NNP
DHIINW	MOD
DHIRH	NN
DHWA	NNP
DHWI	JJ
DI	RB
DIALWG	NN
DIALWGIM	NN
DIAMNJ	NNP
DIAMWND	NNP
DIBR	VB
DIBRTI	VB
DIBWR	NN
DIBWRW	NN
DIDAQJI	JJ
DIEH	NN
DIH	MOD
DII	NNP
DIIBI	NNP
DIIGW	NNP
DIIHJSW	NNP
DIIL	NNP
DIILIM	NN
DIILT	NN
DIIN	NNP
DIIQ	VB
DIIQNWTW	NN
DIIRI	NNT
DIIRIM	NN
DIIWID	NNP
DIIWWID	NNP
DIJRIK	NNP
DIKAWN	NN
DIKPIN	NN
DIKWI	NNT
DILMH	NN
DIMWI	NN
DIMWIIM	NN
DIMWNH	NNP
DIN	NN
DINACI	NNP
DINAMW	NNP
DINGIAW	NNP
DINH	NNP
DINM	NN
DINMIJ	NN
DINMIQH	NN
DINW	NN
DIPLWMJI	JJ
DIPLWMJIIM	JJ
DIPLWMJIM	NN
DIPLWMJIWT	JJ
DIPNDRH	NNP
DIQ	NNP
DIQJIM	NN
DIQJJWRH	NN
DIQLM	VB
DIQN	NNT
DIQSJRH	NNP
DIR	NNP
DIRBNH	VB
DIRDR	VB
DIRH	NN
DIRQJWR	NN
DIRQJWRIM	NN
DIRQJWRIWN	NN
DIRT	NNT
DIRTH	NN
DIRTM	NN
DIRTW	NN
DIRWG	NN
DIRWT	NN
DIRWTIHM	NN
DIRWTIW	NN
DIS	NNP
DISLDWRP	NNP
DISNI	NNP
DISNILND	NNP
DISQIM	NN
DISQJIM	NN
DISQRCIH	NN
DISQWJQIM	NN
DISQWNJ	NNP
DIWMA	NNP
DIWN	NN
DIWNIH	NN
DIWNIM	NN
DIWQ	NN
DIWQNAWT	NNT
DIWR	NN
DIWWIZIWT	NNT
DIWWX	NN
DIWWXI	NNT
DIWWXIM	NN
DIWWXW	VB
DIXWI	NN
DIZNGWP	NNP
DJRWIJ	NNP
DL	JJ
DLDWL	NNT
DLH	JJ
DLHI	NNP
DLIH	NNP
DLIIM	NN
DLIL	JJ
DLILH	JJ
DLPQ	NN
DLQ	NN
DLQWT	NN
DLT	NN
DLTWT	NN
DM	NN
DMEWT	NN
DMGWGIWT	JJ
DMH	NN
DMI	NNT
DMIM	NN
DMIWN	NN
DMIWNH	NN
DMIWNI	JJ
DMIWNIT	JJ
DMM	NN
DMMT	NNT
DMQH	NN
DMW	MOD
DMWGRPIT	JJ
DMWI	JJT
DMWIT	JJT
DMWIWT	NN
DMWIWTIW	NN
DMWNIT	JJ
DMWQRJI	JJ
DMWQRJIH	NN
DMWQRJIM	NN
DMWQRJIT	JJ
DMWQRJIWT	NN
DMWQRJIZCIH	NN
DMWT	NN
DMWTH	NN
DMWTK	NN
DMWTW	NN
DN	NNP
DNDI	NNP
DNDIQ	NNP
DNH	VB
DNI	JJ
DNIAL	NNP
DNIS	NNP
DNW	VB
DNWN	NNP
DNWWR	NNP
DPI	NNT
DPNH	NN
DPNIM	NN
DPNSIWWI	JJ
DPWS	NN
DPWSI	NNT
DPWSIM	NN
DQ	ZVL
DQDQNI	JJ
DQDQNWT	NN
DQH	NN
DQIQ	JJ
DQIQWT	JJ
DQIRH	NN
DQIRT	NNT
DQIRWT	NNT
DQR	VB
DQRW	VB
DQT	NNT
DQWR	NNP
DQWT	NN
DR	NNT
DRBI	NNP
DRBWN	NN
DRF	VB
DRFH	NN
DRFW	VB
DRG	NN
DRGH	NN
DRGIM	NN
DRGT	NNT
DRGWT	NNT
DRIFH	NN
DRIFT	NNT
DRIFWT	NNT
DRIFWTIHM	NN
DRIFWTINW	NN
DRIIB	NNP
DRIKWT	NN
DRIQS	NNP
DRK	NN
DRKH	NN
DRKI	NNT
DRKIHM	NN
DRKIM	NN
DRKK	NN
DRKM	NN
DRKN	NN
DRKW	NN
DRMAJI	JJ
DRMH	NN
DRMJI	JJ
DRMJIT	JJ
DRMJIWT	JJ
DRQSL	NNP
DRWF	VB
DRWFH	VB
DRWFIM	JJ
DRWFWT	JJ
DRWM	NN
DRWMH	NN
DRWMI	JJ
DRWMIT	JJ
DRWQR	NNP
DRWR	NN
DRWRI	NNP
DRWWIF	NNP
DRWZIM	NN
DSJI	NNP
DT	NN
DTI	JJ
DTIIM	JJ
DTIT	JJ
DTIWT	JJ
DUR	NN
DW	MOD
DWAGIM	VB
DWALIWT	NN
DWAR	NN
DWBR	NNT
DWBRI	NNT
DWBRIM	NN
DWBRT	NNT
DWBRWBICQI	NNP
DWBRWBINCQI	NNP
DWBRWT	JJT
DWD	NNP
DWDAIM	NN
DWDH	NN
DWDI	NNT
DWDIM	NN
DWDTN	NN
DWDW	NNP
DWDWT	NN
DWEKWT	VB
DWGLIM	NN
DWGLT	VB
DWGLWT	VB
DWGMA	NN
DWGMAWT	NN
DWGMH	NN
DWGMT	NNT
DWID	NNP
DWIDI	NNP
DWKN	NNT
DWKNIAN	NNP
DWKNIM	NN
DWL	NNP
DWLPIN	NNP
DWLQWT	VB
DWLR	NN
DWLRIM	NN
DWLRIT	JJ
DWM	NNT
DWMARS	NNP
DWMH	JJ
DWMIH	NN
DWMIHN	NN
DWMIM	JJ
DWMINNJI	JJ
DWMINNJIT	JJ
DWMIW	NN
DWMLIH	NNP
DWMWT	JJ
DWN	NNP
DWNALD	NNP
DWNIH	NNP
DWNM	NN
DWNQL	NNP
DWPI	NN
DWPQ	NNT
DWQ	NNP
DWQJRINH	NN
DWQJWR	NN
DWQJWRAJ	NN
DWQJWRJ	NN
DWQR	NN
DWQRNI	JJ
DWR	NN
DWRF	VB
DWRFI	NNT
DWRFIM	VB
DWRFT	VB
DWRFWT	VB
DWRI	NNP
DWRIT	NNP
DWRJMWND	NNP
DWRSNI	JJ
DWRSWN	NNP
DWRWN	NNP
DWRWT	NN
DWRWTIW	NN
DWUX	NN
DWUXWT	NN
DWWI	NN
DWWQA	MOD
DWWWX	VB
DWWX	VB
DWX	VB
DWXH	VB
DWXIM	VB
DWXUWT	NN
DXH	VB
DXIIH	NN
DXIIT	NNT
DXIPH	NN
DXIPWT	NN
DXISWT	NN
DXP	VB
DXQ	VB
DXTH	VB
DXW	VB
DXWP	JJ
DXWPH	JJ
DXWPIM	JJ
DXWS	JJ
DXWSH	JJ
E	NNP
EBD	VB
EBDALLH	NNP
EBDH	VB
EBDLL	NNP
EBH	JJ
EBIRH	NN
EBIRT	NNT
EBIRWT	NN
EBR	VB
EBRH	VB
EBRI	NNP
EBRIIN	NN
EBRIINIM	NN
EBRIT	NN
EBRTW	NN
EBRW	VB
EBRWN	NNP
EBWDH	NN
EBWDT	NNT
EBWDTH	NN
EBWDTI	NN
EBWDTNW	NN
EBWDTW	NN
EBWDWT	NN
EBWR	IN
EBWT	JJ
EBWTH	JJ
EBWTWT	NN
EC	NN
ECB	NN
ECBIM	NN
ECBNIT	JJ
ECBNWT	NN
ECBWT	NNT
ECI	NNT
ECIM	NN
ECM	NNT
ECMAI	JJ
ECMAIT	JJ
ECMAWT	NN
ECMAWTH	NN
ECMAWTM	NN
ECMAWTN	NN
ECMH	PRP
ECMI	PRP
ECMIM	NN
ECMIT	JJ
ECMK	PRP
ECMM	PRP
ECMN	PRP
ECMNW	PRP
ECMTI	VB
ECMW	PRP
ECMWT	NNT
ECR	VB
ECRH	VB
ECRT	NN
ECRTI	VB
ECRW	VB
ECRWT	NN
ECTI	NN
ECWB	JJ
ECWBH	JJ
ECWBIM	JJ
ECWM	JJ
ECWMH	JJ
ECWMIM	JJ
ECWMWT	JJ
ECWR	JJ
ECWRIM	VB
ECWTIHM	NN
ED	IN
EDFWT	NNT
EDH	NN
EDI	NNP
EDIIN	RB
EDIM	NN
EDIN	JJ
EDINIM	JJ
EDIP	VB
EDIPT	NN
EDIPWIWT	NN
EDIPWT	NN
EDKWN	NNT
EDKWNI	NNT
EDKWNIM	NN
EDN	NNP
EDNH	NNP
EDT	NNT
EDTI	JJ
EDWIWT	NN
EDWT	NN
EDWTW	NN
EFH	VB
EFIIH	NN
EFIIT	NNT
EFINW	VB
EFIR	JJ
EFIRI	JJ
EFIRIM	NN
EFIRIT	JJ
EFIRWT	JJ
EFITI	VB
EFN	NN
EFR	CD
EFRH	CD
EFRIM	CD
EFRT	CDT
EFRWT	CDT
EFTH	VB
EFTWNWTIW	NN
EFW	VB
EFWI	VB
EFWIH	VB
EFWIIM	VB
EFWIWT	VB
EFWR	NN
EFWRIM	NN
EGILIM	NN
EGWMH	JJ
EGWMIM	JJ
EIBWD	NN
EIBWRW	NN
EICBH	VB
EICWB	NN
EICWBH	NN
EICWMH	NN
EICWMIM	NN
EICWMN	NN
EICWMW	NN
EIDKNH	VB
EIDN	NNP
EIDWD	NNT
EIFWN	NN
EIILH	NNP
EIIP	JJ
EIIPWT	NN
EIIRH	NN
EIIRT	NNT
EIIRWT	NNT
EIJWR	NN
EIKB	VB
EIKWB	NNT
EILAI	JJ
EILH	NN
EILT	NNT
EILWM	NNT
EIMWT	NN
EIMWTIM	NN
EIN	NN
EINH	VB
EINI	NNT
EINIH	NN
EINIHM	NN
EINIIM	NN
EINIW	NN
EINW	NN
EINWIIM	NN
EIQFT	JJ
EIQR	NNT
EIQRH	NN
EIQRI	JJ
EIQRIIM	JJ
EIQRIT	JJ
EIQRIW	NN
EIQRIWT	JJ
EIQRW	NN
EIQRWN	NN
EIQWL	NN
EIQWLIM	NN
EIR	NN
EIRAQ	NNP
EIRAQI	JJ
EIRAQIIM	JJ
EIRAQIM	NN
EIRAQIT	JJ
EIRIH	NN
EIRIIH	NN
EIRIIT	NNT
EIRIWT	NN
EIRK	NN
EIRNI	JJ
EIRNW	NN
EIRWNI	NNP
EIRWNIT	JJ
EISH	NN
EISQIIM	NN
EISQWT	NNT
EISWQ	NN
EISWQW	NN
EITWI	NN
EITWIH	NN
EITWN	NN
EITWNAI	NN
EITWNAIIM	JJ
EITWNAIM	NN
EITWNAIT	NN
EITWNI	NNT
EITWNIM	NN
EITWNW	NN
EITWNWT	NN
EIWN	NN
EIWNIWT	JJ
EIWWRT	JJ
EIWWRWN	NN
EIWWT	NN
EIWWTIM	NN
EIZAT	NNP
EJI	NNP
EJIH	NNP
EJIW	NN
EJRH	NNP
EJW	NN
EJWP	JJ
EJWPH	VB
EJWPT	JJT
EJWR	JJT
EKBR	NN
